customer_id,customer_name,email,city,state,country,registration_date,customer_segment
7817,Customer_7817,customer7817@example.com,Dallas,TX,USA,2023-05-13,Consumer
7818,Customer_7818,customer7818@example.com,San Jose,CA,USA,2022-03-20,Consumer
7819,Customer_7819,customer7819@example.com,San Antonio,CA,USA,2022-01-26,Home Office
7820,Customer_7820,customer7820@example.com,New York,CA,USA,2023-03-27,Consumer
7821,Customer_7821,customer7821@example.com,San Antonio,CA,USA,2022-07-16,Corporate
7822,Customer_7822,customer7822@example.com,Chicago,NY,USA,2022-02-20,Corporate
7823,Customer_7823,customer7823@example.com,Philadelphia,PA,USA,2023-04-07,Corporate
7824,Customer_7824,customer7824@example.com,San Diego,TX,USA,2022-07-28,Corporate
7825,Customer_7825,customer7825@example.com,Philadelphia,CA,USA,2022-12-07,Home Office
7826,Customer_7826,customer7826@example.com,San Antonio,PA,USA,2022-06-17,Corporate
7827,Customer_7827,customer7827@example.com,San Diego,PA,USA,2022-02-21,Consumer
7828,Customer_7828,customer7828@example.com,Phoenix,CA,USA,2022-08-09,Corporate
7829,Customer_7829,customer7829@example.com,New York,NY,USA,2022-01-27,Corporate
7830,Customer_7830,customer7830@example.com,Dallas,CA,USA,2022-06-22,Home Office
7831,Customer_7831,customer7831@example.com,San Antonio,TX,USA,2023-03-15,Consumer
7832,Customer_7832,customer7832@example.com,Phoenix,NY,USA,2022-07-02,Consumer
7833,Customer_7833,customer7833@example.com,San Antonio,TX,USA,2022-06-30,Corporate
7834,Customer_7834,customer7834@example.com,Philadelphia,CA,USA,2022-03-20,Consumer
7835,Customer_7835,customer7835@example.com,Phoenix,AZ,USA,2022-05-14,Consumer
7836,Customer_7836,customer7836@example.com,Dallas,CA,USA,2022-11-10,Corporate
7837,Customer_7837,customer7837@example.com,Phoenix,NY,USA,2022-03-15,Consumer
7838,Customer_7838,customer7838@example.com,Houston,TX,USA,2022-07-28,Home Office
7839,Customer_7839,customer7839@example.com,San Antonio,NY,USA,2022-09-20,Consumer
7840,Customer_7840,customer7840@example.com,Philadelphia,CA,USA,2023-03-21,Consumer
7841,Customer_7841,customer7841@example.com,Los Angeles,CA,USA,2022-01-11,Consumer
7842,Customer_7842,customer7842@example.com,San Antonio,TX,USA,2022-01-24,Home Office
7843,Customer_7843,customer7843@example.com,Phoenix,AZ,USA,2022-03-20,Consumer
7844,Customer_7844,customer7844@example.com,Dallas,TX,USA,2022-02-01,Consumer
7845,Customer_7845,customer7845@example.com,New York,PA,USA,2023-01-10,Consumer
7846,Customer_7846,customer7846@example.com,Dallas,CA,USA,2023-01-12,Home Office
7847,Customer_7847,customer7847@example.com,Houston,NY,USA,2022-11-08,Corporate
7848,Customer_7848,customer7848@example.com,Los Angeles,TX,USA,2022-05-18,Home Office
7849,Customer_7849,customer7849@example.com,San Jose,NY,USA,2022-10-26,Corporate
7850,Customer_7850,customer7850@example.com,Los Angeles,CA,USA,2022-09-01,Home Office
7851,Customer_7851,customer7851@example.com,San Diego,CA,USA,2023-03-26,Corporate
7852,Customer_7852,customer7852@example.com,Chicago,AZ,USA,2022-06-22,Consumer
7853,Customer_7853,customer7853@example.com,Dallas,AZ,USA,2022-02-26,Consumer
7854,Customer_7854,customer7854@example.com,Philadelphia,TX,USA,2022-11-09,Corporate
7855,Customer_7855,customer7855@example.com,Dallas,NY,USA,2022-06-02,Corporate
7856,Customer_7856,customer7856@example.com,New York,CA,USA,2022-04-15,Corporate
7857,Customer_7857,customer7857@example.com,San Antonio,CA,USA,2022-06-03,Home Office
7858,Customer_7858,customer7858@example.com,New York,CA,USA,2022-06-14,Corporate
7859,Customer_7859,customer7859@example.com,Houston,CA,USA,2022-05-09,Home Office
7860,Customer_7860,customer7860@example.com,New York,PA,USA,2022-10-27,Home Office
7861,Customer_7861,customer7861@example.com,Dallas,NY,USA,2022-03-13,Home Office
7862,Customer_7862,customer7862@example.com,San Antonio,NY,USA,2022-03-28,Home Office
7863,Customer_7863,customer7863@example.com,San Jose,AZ,USA,2022-05-19,Consumer
7864,Customer_7864,customer7864@example.com,New York,TX,USA,2023-05-12,Consumer
7865,Customer_7865,customer7865@example.com,Philadelphia,TX,USA,2022-11-04,Consumer
7866,Customer_7866,customer7866@example.com,Philadelphia,TX,USA,2022-05-24,Home Office
7867,Customer_7867,customer7867@example.com,New York,CA,USA,2022-04-08,Corporate
7868,Customer_7868,customer7868@example.com,Chicago,NY,USA,2022-04-27,Consumer
7869,Customer_7869,customer7869@example.com,San Jose,CA,USA,2022-12-07,Corporate
7870,Customer_7870,customer7870@example.com,San Diego,AZ,USA,2022-09-30,Corporate
7871,Customer_7871,customer7871@example.com,San Diego,PA,USA,2022-11-09,Corporate
7872,Customer_7872,customer7872@example.com,Los Angeles,AZ,USA,2022-02-04,Home Office
7873,Customer_7873,customer7873@example.com,San Antonio,AZ,USA,2023-04-11,Home Office
7874,Customer_7874,customer7874@example.com,Dallas,IL,USA,2022-04-14,Consumer
7875,Customer_7875,customer7875@example.com,Dallas,TX,USA,2023-01-22,Home Office
7876,Customer_7876,customer7876@example.com,Chicago,CA,USA,2022-06-13,Home Office
7877,Customer_7877,customer7877@example.com,Dallas,TX,USA,2022-12-23,Home Office
7878,Customer_7878,customer7878@example.com,Phoenix,CA,USA,2022-10-20,Corporate
7879,Customer_7879,customer7879@example.com,Chicago,TX,USA,2022-11-28,Consumer
7880,Customer_7880,customer7880@example.com,Chicago,TX,USA,2022-01-16,Home Office
7881,Customer_7881,customer7881@example.com,Philadelphia,TX,USA,2022-07-12,Home Office
7882,Customer_7882,customer7882@example.com,San Jose,AZ,USA,2022-03-26,Corporate
7883,Customer_7883,customer7883@example.com,San Antonio,CA,USA,2022-05-30,Home Office
7884,Customer_7884,customer7884@example.com,Houston,CA,USA,2023-03-11,Corporate
7885,Customer_7885,customer7885@example.com,Houston,NY,USA,2022-07-16,Corporate
7886,Customer_7886,customer7886@example.com,Chicago,CA,USA,2022-04-20,Home Office
7887,Customer_7887,customer7887@example.com,Los Angeles,PA,USA,2022-02-17,Home Office
7888,Customer_7888,customer7888@example.com,Los Angeles,CA,USA,2022-10-04,Home Office
7889,Customer_7889,customer7889@example.com,Chicago,AZ,USA,2023-02-03,Consumer
7890,Customer_7890,customer7890@example.com,San Antonio,PA,USA,2023-02-25,Corporate
7891,Customer_7891,customer7891@example.com,San Jose,AZ,USA,2022-08-01,Home Office
7892,Customer_7892,customer7892@example.com,Dallas,CA,USA,2023-03-05,Consumer
7893,Customer_7893,customer7893@example.com,San Antonio,IL,USA,2022-05-01,Consumer
7894,Customer_7894,customer7894@example.com,San Diego,IL,USA,2022-04-23,Home Office
7895,Customer_7895,customer7895@example.com,San Diego,CA,USA,2022-08-19,Home Office
7896,Customer_7896,customer7896@example.com,Dallas,CA,USA,2022-01-14,Consumer
7897,Customer_7897,customer7897@example.com,Chicago,TX,USA,2022-08-30,Home Office
7898,Customer_7898,customer7898@example.com,San Jose,NY,USA,2022-01-19,Home Office
7899,Customer_7899,customer7899@example.com,San Antonio,PA,USA,2023-02-26,Corporate
7900,Customer_7900,customer7900@example.com,Dallas,CA,USA,2022-01-29,Home Office
7901,Customer_7901,customer7901@example.com,Dallas,AZ,USA,2023-02-19,Corporate
7902,Customer_7902,customer7902@example.com,San Diego,CA,USA,2022-06-15,Home Office
7903,Customer_7903,customer7903@example.com,Phoenix,CA,USA,2022-11-18,Corporate
7904,Customer_7904,customer7904@example.com,San Antonio,CA,USA,2022-06-10,Corporate
7905,Customer_7905,customer7905@example.com,Houston,CA,USA,2022-09-26,Consumer
7906,Customer_7906,customer7906@example.com,Dallas,TX,USA,2022-11-16,Home Office
7907,Customer_7907,customer7907@example.com,New York,CA,USA,2023-01-19,Consumer
7908,Customer_7908,customer7908@example.com,San Diego,TX,USA,2022-02-03,Corporate
7909,Customer_7909,customer7909@example.com,San Jose,CA,USA,2022-06-14,Corporate
7910,Customer_7910,customer7910@example.com,San Jose,NY,USA,2022-10-13,Home Office
7911,Customer_7911,customer7911@example.com,Phoenix,PA,USA,2022-09-19,Home Office
7912,Customer_7912,customer7912@example.com,San Antonio,IL,USA,2022-07-27,Home Office
7913,Customer_7913,customer7913@example.com,Houston,TX,USA,2022-05-15,Home Office
7914,Customer_7914,customer7914@example.com,Dallas,CA,USA,2022-07-30,Consumer
7915,Customer_7915,customer7915@example.com,Dallas,NY,USA,2023-03-17,Consumer
7916,Customer_7916,customer7916@example.com,New York,CA,USA,2022-07-24,Consumer
7917,Customer_7917,customer7917@example.com,Chicago,TX,USA,2022-10-31,Corporate
7918,Customer_7918,customer7918@example.com,Los Angeles,IL,USA,2022-02-28,Home Office
7919,Customer_7919,customer7919@example.com,San Jose,NY,USA,2022-11-20,Corporate
7920,Customer_7920,customer7920@example.com,Los Angeles,TX,USA,2023-03-26,Home Office
7921,Customer_7921,customer7921@example.com,Los Angeles,IL,USA,2023-04-21,Home Office
7922,Customer_7922,customer7922@example.com,Dallas,TX,USA,2022-11-26,Corporate
7923,Customer_7923,customer7923@example.com,Los Angeles,TX,USA,2023-01-28,Consumer
7924,Customer_7924,customer7924@example.com,New York,CA,USA,2022-01-04,Corporate
7925,Customer_7925,customer7925@example.com,San Antonio,CA,USA,2022-01-19,Consumer
7926,Customer_7926,customer7926@example.com,New York,CA,USA,2022-10-28,Consumer
7927,Customer_7927,customer7927@example.com,Houston,CA,USA,2023-02-04,Consumer
7928,Customer_7928,customer7928@example.com,San Jose,TX,USA,2022-03-15,Corporate
7929,Customer_7929,customer7929@example.com,Dallas,CA,USA,2023-04-03,Consumer
7930,Customer_7930,customer7930@example.com,Houston,AZ,USA,2023-04-09,Home Office
7931,Customer_7931,customer7931@example.com,Dallas,TX,USA,2022-12-05,Corporate
7932,Customer_7932,customer7932@example.com,San Jose,CA,USA,2023-04-17,Consumer
7933,Customer_7933,customer7933@example.com,Houston,PA,USA,2022-01-23,Corporate
7934,Customer_7934,customer7934@example.com,San Diego,PA,USA,2022-08-24,Home Office
7935,Customer_7935,customer7935@example.com,San Jose,TX,USA,2023-03-18,Home Office
7936,Customer_7936,customer7936@example.com,Houston,TX,USA,2022-06-23,Corporate
7937,Customer_7937,customer7937@example.com,San Diego,NY,USA,2023-02-14,Corporate
7938,Customer_7938,customer7938@example.com,San Diego,TX,USA,2023-01-14,Consumer
7939,Customer_7939,customer7939@example.com,Chicago,TX,USA,2022-02-21,Corporate
7940,Customer_7940,customer7940@example.com,Philadelphia,PA,USA,2022-11-20,Consumer
7941,Customer_7941,customer7941@example.com,Philadelphia,CA,USA,2022-12-13,Consumer
7942,Customer_7942,customer7942@example.com,Philadelphia,IL,USA,2022-11-26,Consumer
7943,Customer_7943,customer7943@example.com,Dallas,CA,USA,2022-11-13,Home Office
7944,Customer_7944,customer7944@example.com,Houston,TX,USA,2022-05-21,Home Office
7945,Customer_7945,customer7945@example.com,Phoenix,AZ,USA,2022-01-23,Corporate
7946,Customer_7946,customer7946@example.com,Philadelphia,TX,USA,2022-10-03,Consumer
7947,Customer_7947,customer7947@example.com,Los Angeles,CA,USA,2022-06-09,Consumer
7948,Customer_7948,customer7948@example.com,Phoenix,CA,USA,2023-05-02,Consumer
7949,Customer_7949,customer7949@example.com,Los Angeles,IL,USA,2023-04-25,Consumer
7950,Customer_7950,customer7950@example.com,Philadelphia,NY,USA,2022-04-12,Corporate
7951,Customer_7951,customer7951@example.com,Dallas,CA,USA,2022-02-28,Corporate
7952,Customer_7952,customer7952@example.com,San Antonio,TX,USA,2022-11-05,Consumer
7953,Customer_7953,customer7953@example.com,New York,CA,USA,2022-11-24,Corporate
7954,Customer_7954,customer7954@example.com,San Diego,CA,USA,2022-08-17,Home Office
7955,Customer_7955,customer7955@example.com,New York,IL,USA,2022-04-29,Home Office
7956,Customer_7956,customer7956@example.com,Phoenix,AZ,USA,2022-07-02,Corporate
7957,Customer_7957,customer7957@example.com,Dallas,AZ,USA,2022-05-15,Corporate
7958,Customer_7958,customer7958@example.com,San Diego,CA,USA,2023-02-19,Corporate
7959,Customer_7959,customer7959@example.com,New York,TX,USA,2023-02-24,Corporate
7960,Customer_7960,customer7960@example.com,San Antonio,AZ,USA,2023-02-21,Consumer
7961,Customer_7961,customer7961@example.com,Los Angeles,TX,USA,2022-04-22,Consumer
7962,Customer_7962,customer7962@example.com,San Jose,PA,USA,2022-09-03,Consumer
7963,Customer_7963,customer7963@example.com,San Diego,TX,USA,2022-12-05,Consumer
7964,Customer_7964,customer7964@example.com,Los Angeles,PA,USA,2022-10-26,Corporate
7965,Customer_7965,customer7965@example.com,Philadelphia,CA,USA,2022-12-28,Consumer
7966,Customer_7966,customer7966@example.com,San Jose,IL,USA,2022-12-06,Corporate
7967,Customer_7967,customer7967@example.com,Houston,CA,USA,2022-09-18,Corporate
7968,Customer_7968,customer7968@example.com,Dallas,TX,USA,2022-12-30,Consumer
7969,Customer_7969,customer7969@example.com,Chicago,CA,USA,2023-03-01,Consumer
7970,Customer_7970,customer7970@example.com,Philadelphia,TX,USA,2022-07-08,Home Office
7971,Customer_7971,customer7971@example.com,Phoenix,IL,USA,2023-02-25,Consumer
7972,Customer_7972,customer7972@example.com,Houston,IL,USA,2022-06-03,Consumer
7973,Customer_7973,customer7973@example.com,San Antonio,PA,USA,2022-02-05,Home Office
7974,Customer_7974,customer7974@example.com,Philadelphia,AZ,USA,2022-10-03,Consumer
7975,Customer_7975,customer7975@example.com,San Jose,TX,USA,2023-02-13,Corporate
7976,Customer_7976,customer7976@example.com,New York,CA,USA,2023-04-12,Consumer
7977,Customer_7977,customer7977@example.com,Phoenix,AZ,USA,2023-02-11,Corporate
7978,Customer_7978,customer7978@example.com,San Diego,AZ,USA,2022-07-19,Consumer
7979,Customer_7979,customer7979@example.com,Los Angeles,PA,USA,2023-01-16,Home Office
7980,Customer_7980,customer7980@example.com,San Jose,PA,USA,2022-10-06,Corporate
7981,Customer_7981,customer7981@example.com,Los Angeles,CA,USA,2022-05-18,Home Office
7982,Customer_7982,customer7982@example.com,San Jose,CA,USA,2022-08-06,Consumer
7983,Customer_7983,customer7983@example.com,San Diego,NY,USA,2022-06-22,Consumer
7984,Customer_7984,customer7984@example.com,Chicago,IL,USA,2022-02-09,Home Office
7985,Customer_7985,customer7985@example.com,Los Angeles,TX,USA,2022-10-17,Home Office
7986,Customer_7986,customer7986@example.com,Los Angeles,AZ,USA,2023-04-02,Consumer
7987,Customer_7987,customer7987@example.com,Houston,AZ,USA,2023-03-05,Corporate
7988,Customer_7988,customer7988@example.com,San Diego,TX,USA,2022-12-24,Consumer
7989,Customer_7989,customer7989@example.com,San Jose,AZ,USA,2023-02-23,Home Office
7990,Customer_7990,customer7990@example.com,Houston,CA,USA,2023-02-20,Corporate
7991,Customer_7991,customer7991@example.com,Phoenix,NY,USA,2023-01-12,Consumer
7992,Customer_7992,customer7992@example.com,San Jose,IL,USA,2022-10-02,Corporate
7993,Customer_7993,customer7993@example.com,Phoenix,TX,USA,2023-05-13,Consumer
7994,Customer_7994,customer7994@example.com,New York,IL,USA,2022-08-06,Home Office
7995,Customer_7995,customer7995@example.com,Philadelphia,NY,USA,2022-10-22,Home Office
7996,Customer_7996,customer7996@example.com,San Jose,TX,USA,2022-12-29,Consumer
7997,Customer_7997,customer7997@example.com,Los Angeles,TX,USA,2023-04-02,Consumer
7998,Customer_7998,customer7998@example.com,San Antonio,TX,USA,2022-08-20,Corporate
7999,Customer_7999,customer7999@example.com,Los Angeles,CA,USA,2023-01-18,Corporate
8000,Customer_8000,customer8000@example.com,San Antonio,TX,USA,2022-08-11,Consumer
8001,Customer_8001,customer8001@example.com,New York,IL,USA,2022-06-10,Home Office
8002,Customer_8002,customer8002@example.com,San Antonio,TX,USA,2022-05-23,Consumer
8003,Customer_8003,customer8003@example.com,New York,IL,USA,2023-02-11,Consumer
8004,Customer_8004,customer8004@example.com,Chicago,TX,USA,2022-05-18,Home Office
8005,Customer_8005,customer8005@example.com,San Jose,TX,USA,2022-01-21,Consumer
8006,Customer_8006,customer8006@example.com,Houston,CA,USA,2023-05-13,Corporate
8007,Customer_8007,customer8007@example.com,Dallas,TX,USA,2023-04-02,Corporate
8008,Customer_8008,customer8008@example.com,San Diego,PA,USA,2022-11-13,Home Office
8009,Customer_8009,customer8009@example.com,New York,CA,USA,2022-08-31,Corporate
8010,Customer_8010,customer8010@example.com,San Jose,CA,USA,2022-06-17,Consumer
8011,Customer_8011,customer8011@example.com,Phoenix,AZ,USA,2023-02-21,Corporate
8012,Customer_8012,customer8012@example.com,Los Angeles,AZ,USA,2022-05-31,Consumer
8013,Customer_8013,customer8013@example.com,San Jose,IL,USA,2022-04-19,Consumer
8014,Customer_8014,customer8014@example.com,Philadelphia,CA,USA,2022-08-23,Corporate
8015,Customer_8015,customer8015@example.com,San Antonio,PA,USA,2022-08-11,Corporate
8016,Customer_8016,customer8016@example.com,Chicago,TX,USA,2023-02-21,Consumer
8017,Customer_8017,customer8017@example.com,Los Angeles,TX,USA,2022-07-16,Consumer
8018,Customer_8018,customer8018@example.com,San Diego,IL,USA,2022-07-14,Consumer
8019,Customer_8019,customer8019@example.com,Los Angeles,CA,USA,2022-10-27,Corporate
8020,Customer_8020,customer8020@example.com,San Antonio,CA,USA,2022-11-21,Corporate
8021,Customer_8021,customer8021@example.com,Philadelphia,CA,USA,2023-01-24,Consumer
8022,Customer_8022,customer8022@example.com,Chicago,CA,USA,2022-12-17,Corporate
8023,Customer_8023,customer8023@example.com,San Antonio,AZ,USA,2023-02-20,Consumer
8024,Customer_8024,customer8024@example.com,Phoenix,CA,USA,2022-01-24,Consumer
8025,Customer_8025,customer8025@example.com,Houston,TX,USA,2022-06-15,Consumer
8026,Customer_8026,customer8026@example.com,Chicago,PA,USA,2022-06-25,Consumer
8027,Customer_8027,customer8027@example.com,Houston,AZ,USA,2023-02-04,Corporate
8028,Customer_8028,customer8028@example.com,Phoenix,TX,USA,2022-07-24,Corporate
8029,Customer_8029,customer8029@example.com,Chicago,IL,USA,2022-10-01,Home Office
8030,Customer_8030,customer8030@example.com,Houston,CA,USA,2022-01-01,Corporate
8031,Customer_8031,customer8031@example.com,San Diego,TX,USA,2023-05-05,Consumer
8032,Customer_8032,customer8032@example.com,Los Angeles,AZ,USA,2023-04-19,Corporate
8033,Customer_8033,customer8033@example.com,Phoenix,TX,USA,2023-01-10,Home Office
8034,Customer_8034,customer8034@example.com,Los Angeles,PA,USA,2022-12-18,Corporate
8035,Customer_8035,customer8035@example.com,Phoenix,CA,USA,2023-03-01,Consumer
8036,Customer_8036,customer8036@example.com,Chicago,PA,USA,2022-02-17,Consumer
8037,Customer_8037,customer8037@example.com,Phoenix,CA,USA,2022-08-23,Home Office
8038,Customer_8038,customer8038@example.com,Dallas,CA,USA,2022-10-29,Corporate
8039,Customer_8039,customer8039@example.com,Houston,CA,USA,2022-03-10,Home Office
8040,Customer_8040,customer8040@example.com,New York,AZ,USA,2022-01-08,Home Office
8041,Customer_8041,customer8041@example.com,Philadelphia,AZ,USA,2022-05-05,Corporate
8042,Customer_8042,customer8042@example.com,San Diego,TX,USA,2022-08-06,Consumer
8043,Customer_8043,customer8043@example.com,Dallas,TX,USA,2022-01-27,Home Office
8044,Customer_8044,customer8044@example.com,Dallas,PA,USA,2022-09-15,Consumer
8045,Customer_8045,customer8045@example.com,New York,CA,USA,2023-01-06,Home Office
8046,Customer_8046,customer8046@example.com,Dallas,CA,USA,2023-05-10,Consumer
8047,Customer_8047,customer8047@example.com,Los Angeles,AZ,USA,2022-04-16,Home Office
8048,Customer_8048,customer8048@example.com,Los Angeles,PA,USA,2022-02-17,Consumer
8049,Customer_8049,customer8049@example.com,Phoenix,TX,USA,2022-08-10,Corporate
8050,Customer_8050,customer8050@example.com,Dallas,TX,USA,2022-03-29,Home Office
8051,Customer_8051,customer8051@example.com,Los Angeles,NY,USA,2022-09-06,Home Office
8052,Customer_8052,customer8052@example.com,Los Angeles,TX,USA,2022-08-22,Consumer
8053,Customer_8053,customer8053@example.com,New York,CA,USA,2022-12-10,Corporate
8054,Customer_8054,customer8054@example.com,Dallas,PA,USA,2022-08-05,Corporate
8055,Customer_8055,customer8055@example.com,Chicago,PA,USA,2023-01-25,Corporate
8056,Customer_8056,customer8056@example.com,New York,TX,USA,2022-11-25,Home Office
8057,Customer_8057,customer8057@example.com,New York,IL,USA,2023-03-19,Corporate
8058,Customer_8058,customer8058@example.com,San Jose,TX,USA,2022-05-06,Home Office
8059,Customer_8059,customer8059@example.com,Los Angeles,PA,USA,2023-04-28,Corporate
8060,Customer_8060,customer8060@example.com,Chicago,TX,USA,2022-01-07,Corporate
8061,Customer_8061,customer8061@example.com,New York,NY,USA,2022-04-05,Consumer
8062,Customer_8062,customer8062@example.com,New York,IL,USA,2023-05-06,Home Office
8063,Customer_8063,customer8063@example.com,San Antonio,PA,USA,2022-11-28,Home Office
8064,Customer_8064,customer8064@example.com,Philadelphia,NY,USA,2022-12-12,Corporate
8065,Customer_8065,customer8065@example.com,Chicago,IL,USA,2022-05-28,Home Office
8066,Customer_8066,customer8066@example.com,Los Angeles,CA,USA,2022-05-29,Consumer
8067,Customer_8067,customer8067@example.com,New York,TX,USA,2022-07-29,Corporate
8068,Customer_8068,customer8068@example.com,New York,CA,USA,2022-06-11,Consumer
8069,Customer_8069,customer8069@example.com,Phoenix,PA,USA,2023-01-14,Home Office
8070,Customer_8070,customer8070@example.com,San Jose,IL,USA,2022-01-10,Consumer
8071,Customer_8071,customer8071@example.com,San Antonio,TX,USA,2023-04-03,Consumer
8072,Customer_8072,customer8072@example.com,Houston,TX,USA,2022-03-14,Consumer
8073,Customer_8073,customer8073@example.com,Chicago,IL,USA,2022-05-23,Consumer
8074,Customer_8074,customer8074@example.com,New York,PA,USA,2022-04-29,Home Office
8075,Customer_8075,customer8075@example.com,Chicago,IL,USA,2022-12-07,Consumer
8076,Customer_8076,customer8076@example.com,New York,PA,USA,2022-07-13,Consumer
8077,Customer_8077,customer8077@example.com,New York,CA,USA,2023-05-07,Home Office
8078,Customer_8078,customer8078@example.com,San Jose,NY,USA,2023-03-12,Consumer
8079,Customer_8079,customer8079@example.com,Los Angeles,TX,USA,2022-05-12,Home Office
8080,Customer_8080,customer8080@example.com,Phoenix,TX,USA,2022-04-25,Home Office
8081,Customer_8081,customer8081@example.com,Los Angeles,TX,USA,2022-04-27,Home Office
8082,Customer_8082,customer8082@example.com,Chicago,PA,USA,2022-04-03,Home Office
8083,Customer_8083,customer8083@example.com,San Antonio,CA,USA,2023-02-12,Consumer
8084,Customer_8084,customer8084@example.com,Chicago,TX,USA,2023-01-11,Home Office
8085,Customer_8085,customer8085@example.com,Phoenix,PA,USA,2023-03-03,Corporate
8086,Customer_8086,customer8086@example.com,Phoenix,PA,USA,2022-03-06,Consumer
8087,Customer_8087,customer8087@example.com,Phoenix,IL,USA,2022-09-14,Corporate
8088,Customer_8088,customer8088@example.com,Phoenix,AZ,USA,2022-11-09,Corporate
8089,Customer_8089,customer8089@example.com,San Antonio,NY,USA,2022-03-30,Corporate
8090,Customer_8090,customer8090@example.com,San Jose,TX,USA,2022-08-09,Corporate
8091,Customer_8091,customer8091@example.com,Houston,AZ,USA,2022-03-31,Home Office
8092,Customer_8092,customer8092@example.com,New York,CA,USA,2023-05-02,Corporate
8093,Customer_8093,customer8093@example.com,Houston,TX,USA,2023-01-20,Corporate
8094,Customer_8094,customer8094@example.com,San Diego,TX,USA,2022-05-22,Home Office
8095,Customer_8095,customer8095@example.com,San Jose,TX,USA,2022-11-23,Home Office
8096,Customer_8096,customer8096@example.com,Philadelphia,IL,USA,2022-11-15,Corporate
8097,Customer_8097,customer8097@example.com,Houston,PA,USA,2022-07-27,Consumer
8098,Customer_8098,customer8098@example.com,Philadelphia,IL,USA,2022-07-16,Corporate
8099,Customer_8099,customer8099@example.com,Philadelphia,PA,USA,2022-10-16,Consumer
8100,Customer_8100,customer8100@example.com,Phoenix,CA,USA,2023-01-27,Corporate
8101,Customer_8101,customer8101@example.com,Chicago,PA,USA,2023-02-08,Consumer
8102,Customer_8102,customer8102@example.com,Dallas,NY,USA,2022-11-14,Corporate
8103,Customer_8103,customer8103@example.com,San Antonio,AZ,USA,2022-02-23,Corporate
8104,Customer_8104,customer8104@example.com,San Diego,PA,USA,2022-04-23,Consumer
8105,Customer_8105,customer8105@example.com,San Antonio,CA,USA,2022-12-24,Corporate
8106,Customer_8106,customer8106@example.com,Chicago,AZ,USA,2023-03-26,Corporate
8107,Customer_8107,customer8107@example.com,Phoenix,TX,USA,2022-08-11,Home Office
8108,Customer_8108,customer8108@example.com,Philadelphia,TX,USA,2022-06-23,Consumer
8109,Customer_8109,customer8109@example.com,Dallas,CA,USA,2022-12-24,Home Office
8110,Customer_8110,customer8110@example.com,San Antonio,IL,USA,2023-01-26,Home Office
8111,Customer_8111,customer8111@example.com,San Jose,TX,USA,2023-03-31,Corporate
8112,Customer_8112,customer8112@example.com,Houston,IL,USA,2022-05-29,Consumer
8113,Customer_8113,customer8113@example.com,San Antonio,CA,USA,2023-04-18,Home Office
8114,Customer_8114,customer8114@example.com,Chicago,AZ,USA,2022-02-22,Corporate
8115,Customer_8115,customer8115@example.com,San Diego,CA,USA,2022-03-22,Home Office
8116,Customer_8116,customer8116@example.com,San Diego,TX,USA,2023-05-02,Consumer
8117,Customer_8117,customer8117@example.com,Dallas,TX,USA,2022-06-15,Corporate
8118,Customer_8118,customer8118@example.com,Houston,AZ,USA,2022-07-30,Home Office
8119,Customer_8119,customer8119@example.com,Philadelphia,TX,USA,2023-01-19,Corporate
8120,Customer_8120,customer8120@example.com,Houston,CA,USA,2022-01-14,Corporate
8121,Customer_8121,customer8121@example.com,Los Angeles,TX,USA,2023-01-10,Home Office
8122,Customer_8122,customer8122@example.com,Chicago,AZ,USA,2022-10-17,Corporate
8123,Customer_8123,customer8123@example.com,San Jose,TX,USA,2022-11-12,Home Office
8124,Customer_8124,customer8124@example.com,Dallas,CA,USA,2022-08-01,Consumer
8125,Customer_8125,customer8125@example.com,Philadelphia,TX,USA,2022-12-11,Home Office
8126,Customer_8126,customer8126@example.com,Los Angeles,CA,USA,2022-07-21,Home Office
8127,Customer_8127,customer8127@example.com,Houston,CA,USA,2022-02-15,Consumer
8128,Customer_8128,customer8128@example.com,Houston,NY,USA,2022-09-12,Consumer
8129,Customer_8129,customer8129@example.com,San Diego,IL,USA,2022-07-14,Consumer
8130,Customer_8130,customer8130@example.com,San Diego,IL,USA,2023-02-01,Consumer
8131,Customer_8131,customer8131@example.com,Los Angeles,AZ,USA,2022-10-02,Home Office
8132,Customer_8132,customer8132@example.com,San Antonio,CA,USA,2023-05-06,Home Office
8133,Customer_8133,customer8133@example.com,New York,TX,USA,2023-04-04,Consumer
8134,Customer_8134,customer8134@example.com,San Antonio,AZ,USA,2022-10-21,Consumer
8135,Customer_8135,customer8135@example.com,Los Angeles,IL,USA,2022-03-04,Corporate
8136,Customer_8136,customer8136@example.com,San Antonio,TX,USA,2022-10-31,Corporate
8137,Customer_8137,customer8137@example.com,San Diego,TX,USA,2022-04-05,Corporate
8138,Customer_8138,customer8138@example.com,Phoenix,IL,USA,2023-01-19,Home Office
8139,Customer_8139,customer8139@example.com,Chicago,TX,USA,2023-03-08,Home Office
8140,Customer_8140,customer8140@example.com,Phoenix,PA,USA,2023-01-20,Corporate
8141,Customer_8141,customer8141@example.com,Houston,TX,USA,2022-11-03,Consumer
8142,Customer_8142,customer8142@example.com,San Diego,IL,USA,2023-01-19,Home Office
8143,Customer_8143,customer8143@example.com,San Jose,AZ,USA,2022-01-06,Consumer
8144,Customer_8144,customer8144@example.com,San Antonio,CA,USA,2022-05-15,Home Office
8145,Customer_8145,customer8145@example.com,Los Angeles,CA,USA,2022-04-03,Home Office
